item_id,order_id,product_id,quantity,unit_price,discount
5029,ORD502859,PRD0026,1,51.81,0.2
5030,ORD502860,PRD0041,1,83.78,0.1
5031,ORD502861,PRD0022,1,27.77,0.1
5032,ORD502861,PRD0041,2,83.78,0
5033,ORD502861,PRD0038,2,219.13,0.15
5034,ORD502861,PRD0019,1,196.29,0
5035,ORD502862,PRD0007,1,40.48,0
5036,ORD502863,PRD0007,1,40.48,0
5037,ORD502864,PRD0009,1,345.4,0
5038,ORD502865,PRD0032,2,55.38,0.15
5039,ORD502866,PRD0030,1,75.43,0.1
5040,ORD502867,PRD0008,1,468.76,0.2
5041,ORD502868,PRD0031,1,51.37,0.25
5042,ORD502869,PRD0010,2,249.37,0
5043,ORD502869,PRD0008,2,468.76,0
5044,ORD502869,PRD0013,1,291.51,0
5045,ORD502870,PRD0036,1,63.41,0
5046,ORD502871,PRD0009,2,345.4,0
5047,ORD502871,PRD0014,1,230.34,0
5048,ORD502872,PRD0043,1,373.96,0
5049,ORD502872,PRD0020,2,61.78,0.15
5050,ORD502873,PRD0031,1,51.37,0.15
5051,ORD502874,PRD0007,1,40.48,0.1
5052,ORD502874,PRD0030,2,75.43,0.1
5053,ORD502874,PRD0003,1,395.02,0
5054,ORD502875,PRD0028,1,47.66,0
5055,ORD502876,PRD0019,1,196.29,0.1
5056,ORD502876,PRD0011,1,514.44,0.2
5057,ORD502877,PRD0018,1,181.28,0
5058,ORD502878,PRD0032,1,55.38,0
5059,ORD502878,PRD0014,1,230.34,0.1
5060,ORD502879,PRD0031,1,51.37,0.1
5061,ORD502880,PRD0042,1,190.66,0
5062,ORD502881,PRD0031,1,51.37,0
5063,ORD502882,PRD0019,1,196.29,0.1
5064,ORD502882,PRD0009,1,345.4,0
5065,ORD502883,PRD0016,2,101.17,0
5066,ORD502883,PRD0029,1,120.17,0
5067,ORD502883,PRD0031,3,51.37,0
5068,ORD502884,PRD0031,1,51.37,0
5069,ORD502885,PRD0026,1,51.81,0
5070,ORD502885,PRD0028,1,47.66,0
5071,ORD502886,PRD0014,1,230.34,0.25
5072,ORD502886,PRD0011,1,514.44,0
5073,ORD502886,PRD0031,2,51.37,0.1
5074,ORD502887,PRD0016,2,101.17,0
5075,ORD502887,PRD0041,1,83.78,0
5076,ORD502888,PRD0039,1,301.61,0
5077,ORD502888,PRD0009,1,345.4,0
5078,ORD502888,PRD0017,2,147.48,0.1
5079,ORD502889,PRD0042,1,190.66,0.15
5080,ORD502890,PRD0041,1,83.78,0
5081,ORD502890,PRD0039,2,301.61,0.2
5082,ORD502890,PRD0003,1,395.02,0
5083,ORD502891,PRD0016,1,101.17,0
5084,ORD502892,PRD0035,1,6.99,0.1
5085,ORD502892,PRD0033,1,19.22,0
5086,ORD502892,PRD0019,1,196.29,0.2
5087,ORD502893,PRD0003,3,395.02,0.15
5088,ORD502894,PRD0024,1,91.05,0.1
5089,ORD502895,PRD0037,1,323.55,0.1
5090,ORD502895,PRD0039,1,301.61,0
5091,ORD502896,PRD0020,1,61.78,0.1
5092,ORD502897,PRD0028,1,47.66,0.1
5093,ORD502898,PRD0044,2,92.65,0.2
5094,ORD502898,PRD0039,1,301.61,0.15
5095,ORD502898,PRD0017,1,147.48,0
5096,ORD502899,PRD0014,1,230.34,0.1
5097,ORD502900,PRD0010,2,249.37,0
5098,ORD502900,PRD0007,1,40.48,0.1
5099,ORD502901,PRD0015,1,175.89,0.1
5100,ORD502901,PRD0032,1,55.38,0
5101,ORD502902,PRD0039,1,301.61,0
5102,ORD502902,PRD0036,1,63.41,0
5103,ORD502902,PRD0033,1,19.22,0
5104,ORD502903,PRD0039,1,301.61,0.15
5105,ORD502903,PRD0008,2,468.76,0.1
5106,ORD502904,PRD0011,1,514.44,0
5107,ORD502905,PRD0015,1,175.89,0
5108,ORD502906,PRD0003,1,395.02,0
5109,ORD502907,PRD0020,1,61.78,0.1
5110,ORD502907,PRD0031,1,51.37,0.15
5111,ORD502907,PRD0040,1,389.96,0
5112,ORD502908,PRD0032,2,55.38,0.1
5113,ORD502908,PRD0024,1,91.05,0.15
5114,ORD502909,PRD0020,2,61.78,0
5115,ORD502910,PRD0041,1,83.78,0
5116,ORD502910,PRD0040,1,389.96,0
5117,ORD502910,PRD0031,1,51.37,0.1
5118,ORD502911,PRD0038,3,219.13,0
5119,ORD502911,PRD0031,3,51.37,0.25
5120,ORD502912,PRD0031,1,51.37,0.1
5121,ORD502912,PRD0044,1,92.65,0.1
5122,ORD502912,PRD0041,2,83.78,0
5123,ORD502913,PRD0013,1,291.51,0.25
5124,ORD502914,PRD0009,2,345.4,0.2
5125,ORD502915,PRD0026,1,51.81,0.25
5126,ORD502916,PRD0016,1,101.17,0
5127,ORD502917,PRD0013,1,291.51,0
5128,ORD502917,PRD0007,1,40.48,0
5129,ORD502918,PRD0030,1,75.43,0.15
5130,ORD502918,PRD0041,1,83.78,0.1
5131,ORD502918,PRD0010,2,249.37,0
5132,ORD502919,PRD0036,2,63.41,0.1
5133,ORD502919,PRD0028,1,47.66,0.2
5134,ORD502919,PRD0041,1,83.78,0
5135,ORD502920,PRD0010,1,249.37,0
5136,ORD502920,PRD0011,1,514.44,0
5137,ORD502920,PRD0020,2,61.78,0.1
5138,ORD502920,PRD0039,2,301.61,0.1
5139,ORD502921,PRD0030,1,75.43,0
5140,ORD502922,PRD0009,1,345.4,0
5141,ORD502922,PRD0039,1,301.61,0.15
5142,ORD502923,PRD0040,2,389.96,0
5143,ORD502924,PRD0007,1,40.48,0
5144,ORD502924,PRD0032,1,55.38,0.15
5145,ORD502925,PRD0032,1,55.38,0
5146,ORD502925,PRD0040,2,389.96,0
5147,ORD502926,PRD0042,1,190.66,0
5148,ORD502927,PRD0018,2,181.28,0.2
5149,ORD502927,PRD0028,3,47.66,0
5150,ORD502927,PRD0039,3,301.61,0
5151,ORD502927,PRD0041,1,83.78,0.15
5152,ORD502928,PRD0013,1,291.51,0
5153,ORD502929,PRD0014,1,230.34,0
5154,ORD502930,PRD0014,1,230.34,0
5155,ORD502930,PRD0028,2,47.66,0
5156,ORD502931,PRD0013,1,291.51,0.1
5157,ORD502931,PRD0014,2,230.34,0
5158,ORD502931,PRD0013,2,291.51,0.1
5159,ORD502932,PRD0020,2,61.78,0.1
5160,ORD502932,PRD0007,2,40.48,0
5161,ORD502933,PRD0044,2,92.65,0
5162,ORD502934,PRD0042,3,190.66,0
5163,ORD502934,PRD0036,3,63.41,0.15
5164,ORD502934,PRD0014,1,230.34,0
5165,ORD502934,PRD0031,1,51.37,0.25
5166,ORD502935,PRD0007,2,40.48,0
5167,ORD502936,PRD0031,1,51.37,0
5168,ORD502936,PRD0035,1,6.99,0
5169,ORD502936,PRD0023,1,17.37,0.1
5170,ORD502937,PRD0040,3,389.96,0.15
5171,ORD502937,PRD0013,2,291.51,0
5172,ORD502937,PRD0044,1,92.65,0
5173,ORD502938,PRD0012,1,436.2,0.1
5174,ORD502939,PRD0032,1,55.38,0
5175,ORD502940,PRD0037,3,323.55,0.1
5176,ORD502941,PRD0040,2,389.96,0.15
5177,ORD502942,PRD0040,1,389.96,0.1
5178,ORD502943,PRD0007,1,40.48,0
5179,ORD502944,PRD0031,1,51.37,0
5180,ORD502944,PRD0041,1,83.78,0
5181,ORD502944,PRD0020,1,61.78,0.15
5182,ORD502945,PRD0017,1,147.48,0
5183,ORD502946,PRD0035,1,6.99,0
5184,ORD502947,PRD0040,1,389.96,0.1
5185,ORD502947,PRD0041,1,83.78,0
5186,ORD502948,PRD0041,1,83.78,0.15
5187,ORD502949,PRD0007,1,40.48,0
5188,ORD502949,PRD0011,1,514.44,0.2
5189,ORD502949,PRD0025,2,57.65,0
5190,ORD502950,PRD0032,2,55.38,0
5191,ORD502951,PRD0007,1,40.48,0
5192,ORD502952,PRD0039,2,301.61,0
5193,ORD502953,PRD0006,2,163.15,0
5194,ORD502954,PRD0014,1,230.34,0.2
5195,ORD502955,PRD0039,1,301.61,0
5196,ORD502955,PRD0033,3,19.22,0.15
5197,ORD502956,PRD0014,2,230.34,0
5198,ORD502956,PRD0031,1,51.37,0.15
5199,ORD502957,PRD0041,1,83.78,0.15
5200,ORD502958,PRD0014,1,230.34,0
5201,ORD502958,PRD0012,1,436.2,0
5202,ORD502959,PRD0007,2,40.48,0
5203,ORD502959,PRD0028,1,47.66,0.1
5204,ORD502960,PRD0007,1,40.48,0
5205,ORD502961,PRD0036,1,63.41,0.2
5206,ORD502962,PRD0028,2,47.66,0
5207,ORD502962,PRD0026,2,51.81,0.15
5208,ORD502962,PRD0011,1,514.44,0
5209,ORD502963,PRD0026,2,51.81,0
5210,ORD502964,PRD0042,2,190.66,0
5211,ORD502964,PRD0011,2,514.44,0
5212,ORD502965,PRD0019,2,196.29,0
5213,ORD502965,PRD0019,1,196.29,0
5214,ORD502966,PRD0003,1,395.02,0
5215,ORD502967,PRD0013,1,291.51,0.15
5216,ORD502967,PRD0028,1,47.66,0
5217,ORD502968,PRD0022,1,27.77,0.1
5218,ORD502968,PRD0017,1,147.48,0
5219,ORD502969,PRD0004,1,356.31,0.1
5220,ORD502970,PRD0010,3,249.37,0
5221,ORD502971,PRD0035,1,6.99,0
5222,ORD502971,PRD0011,1,514.44,0
5223,ORD502971,PRD0007,1,40.48,0
5224,ORD502972,PRD0013,2,291.51,0.2
5225,ORD502972,PRD0011,2,514.44,0.1
5226,ORD502973,PRD0019,1,196.29,0
5227,ORD502974,PRD0039,1,301.61,0.2
5228,ORD502975,PRD0007,1,40.48,0.2
5229,ORD502976,PRD0016,1,101.17,0
5230,ORD502976,PRD0034,1,9.75,0
5231,ORD502977,PRD0017,1,147.48,0.1
5232,ORD502978,PRD0043,1,373.96,0
5233,ORD502979,PRD0015,2,175.89,0
5234,ORD502979,PRD0020,2,61.78,0.15
5235,ORD502980,PRD0014,1,230.34,0
5236,ORD502980,PRD0020,1,61.78,0
5237,ORD502980,PRD0014,1,230.34,0
5238,ORD502980,PRD0019,2,196.29,0.1
5239,ORD502981,PRD0039,2,301.61,0.2
5240,ORD502982,PRD0019,1,196.29,0
5241,ORD502982,PRD0041,2,83.78,0.15
5242,ORD502983,PRD0032,1,55.38,0
5243,ORD502983,PRD0019,2,196.29,0.25
5244,ORD502984,PRD0008,1,468.76,0.1
5245,ORD502984,PRD0008,2,468.76,0.1
5246,ORD502984,PRD0020,1,61.78,0
5247,ORD502985,PRD0031,1,51.37,0
5248,ORD502986,PRD0033,1,19.22,0
5249,ORD502987,PRD0019,1,196.29,0.1
5250,ORD502988,PRD0033,1,19.22,0.15
5251,ORD502988,PRD0018,2,181.28,0.1
5252,ORD502989,PRD0011,1,514.44,0
5253,ORD502990,PRD0020,1,61.78,0.1
5254,ORD502990,PRD0014,1,230.34,0
5255,ORD502991,PRD0031,1,51.37,0.1
5256,ORD502992,PRD0018,1,181.28,0
5257,ORD502992,PRD0003,2,395.02,0
5258,ORD502992,PRD0034,1,9.75,0.15
5259,ORD502993,PRD0040,1,389.96,0
5260,ORD502993,PRD0014,1,230.34,0
5261,ORD502993,PRD0041,1,83.78,0.15
5262,ORD502994,PRD0011,1,514.44,0.2
5263,ORD502994,PRD0012,2,436.2,0
5264,ORD502994,PRD0040,1,389.96,0
5265,ORD502995,PRD0020,1,61.78,0.1
5266,ORD502996,PRD0040,2,389.96,0.15
5267,ORD502997,PRD0013,1,291.51,0
5268,ORD502998,PRD0031,1,51.37,0.1
5269,ORD502999,PRD0008,2,468.76,0.1
5270,ORD503000,PRD0012,1,436.2,0
5271,ORD503000,PRD0043,1,373.96,0.1
5272,ORD503001,PRD0020,1,61.78,0.1
5273,ORD503001,PRD0031,1,51.37,0.15
5274,ORD503001,PRD0041,1,83.78,0
5275,ORD503001,PRD0020,1,61.78,0
5276,ORD503002,PRD0039,2,301.61,0
5277,ORD503003,PRD0041,1,83.78,0
5278,ORD503003,PRD0039,1,301.61,0.15
5279,ORD503003,PRD0011,1,514.44,0
5280,ORD503004,PRD0041,1,83.78,0
5281,ORD503004,PRD0040,1,389.96,0
5282,ORD503005,PRD0026,1,51.81,0.15
5283,ORD503005,PRD0026,1,51.81,0
5284,ORD503006,PRD0039,1,301.61,0
5285,ORD503007,PRD0036,1,63.41,0.15
5286,ORD503007,PRD0032,2,55.38,0.2
5287,ORD503008,PRD0011,1,514.44,0
5288,ORD503009,PRD0031,1,51.37,0
5289,ORD503009,PRD0011,1,514.44,0
5290,ORD503009,PRD0039,1,301.61,0
5291,ORD503010,PRD0044,1,92.65,0.15
5292,ORD503011,PRD0035,1,6.99,0
5293,ORD503011,PRD0033,2,19.22,0.15
5294,ORD503011,PRD0012,2,436.2,0
5295,ORD503011,PRD0036,1,63.41,0.2
5296,ORD503012,PRD0020,2,61.78,0
5297,ORD503012,PRD0014,2,230.34,0.2
5298,ORD503012,PRD0031,1,51.37,0.2
5299,ORD503013,PRD0020,2,61.78,0
5300,ORD503013,PRD0036,2,63.41,0
5301,ORD503014,PRD0026,2,51.81,0.25
5302,ORD503015,PRD0008,1,468.76,0
5303,ORD503015,PRD0010,1,249.37,0
5304,ORD503016,PRD0014,1,230.34,0
5305,ORD503016,PRD0010,2,249.37,0.1
5306,ORD503017,PRD0039,1,301.61,0
5307,ORD503018,PRD0028,1,47.66,0.25
5308,ORD503018,PRD0040,2,389.96,0.2
5309,ORD503018,PRD0028,2,47.66,0.15
5310,ORD503019,PRD0040,1,389.96,0
5311,ORD503020,PRD0023,1,17.37,0
5312,ORD503021,PRD0035,3,6.99,0
5313,ORD503022,PRD0035,2,6.99,0.15
5314,ORD503022,PRD0008,1,468.76,0.1
5315,ORD503023,PRD0018,1,181.28,0.1
5316,ORD503024,PRD0040,1,389.96,0
5317,ORD503025,PRD0041,1,83.78,0
5318,ORD503025,PRD0009,1,345.4,0.15
5319,ORD503025,PRD0028,1,47.66,0
5320,ORD503026,PRD0007,1,40.48,0.15
5321,ORD503026,PRD0032,1,55.38,0
5322,ORD503027,PRD0040,1,389.96,0
5323,ORD503028,PRD0036,1,63.41,0.1
5324,ORD503028,PRD0031,2,51.37,0
5325,ORD503029,PRD0038,1,219.13,0.1
5326,ORD503029,PRD0040,1,389.96,0
5327,ORD503029,PRD0039,1,301.61,0
5328,ORD503030,PRD0013,1,291.51,0.25
5329,ORD503030,PRD0015,3,175.89,0
5330,ORD503030,PRD0043,1,373.96,0
5331,ORD503031,PRD0011,2,514.44,0
5332,ORD503031,PRD0031,1,51.37,0
5333,ORD503032,PRD0010,1,249.37,0.2
5334,ORD503033,PRD0033,1,19.22,0
5335,ORD503034,PRD0028,1,47.66,0
5336,ORD503034,PRD0003,1,395.02,0.15
5337,ORD503035,PRD0040,1,389.96,0
5338,ORD503035,PRD0020,1,61.78,0
5339,ORD503035,PRD0017,3,147.48,0.25
5340,ORD503036,PRD0015,2,175.89,0.1
5341,ORD503037,PRD0002,1,582.77,0.2
5342,ORD503038,PRD0039,1,301.61,0
5343,ORD503039,PRD0015,1,175.89,0
5344,ORD503040,PRD0022,1,27.77,0
5345,ORD503041,PRD0018,2,181.28,0
5346,ORD503041,PRD0031,1,51.37,0.2
5347,ORD503042,PRD0014,1,230.34,0.1
5348,ORD503042,PRD0014,1,230.34,0
5349,ORD503043,PRD0020,2,61.78,0
5350,ORD503043,PRD0011,1,514.44,0
5351,ORD503044,PRD0020,1,61.78,0
5352,ORD503045,PRD0040,1,389.96,0.1
5353,ORD503045,PRD0027,1,119.31,0
5354,ORD503045,PRD0031,1,51.37,0
5355,ORD503046,PRD0004,1,356.31,0
5356,ORD503047,PRD0002,1,582.77,0
5357,ORD503047,PRD0031,2,51.37,0.1
5358,ORD503048,PRD0037,1,323.55,0
5359,ORD503048,PRD0006,1,163.15,0.1
5360,ORD503049,PRD0024,1,91.05,0
5361,ORD503049,PRD0007,1,40.48,0.1
5362,ORD503049,PRD0041,1,83.78,0
5363,ORD503050,PRD0011,1,514.44,0
5364,ORD503051,PRD0007,2,40.48,0
5365,ORD503052,PRD0023,1,17.37,0
5366,ORD503052,PRD0031,3,51.37,0
5367,ORD503053,PRD0039,1,301.61,0
5368,ORD503054,PRD0028,1,47.66,0
5369,ORD503055,PRD0023,1,17.37,0
5370,ORD503055,PRD0044,1,92.65,0
5371,ORD503055,PRD0005,1,145.0,0
5372,ORD503055,PRD0013,1,291.51,0.1
5373,ORD503056,PRD0011,1,514.44,0.25
5374,ORD503057,PRD0027,1,119.31,0
5375,ORD503057,PRD0042,1,190.66,0
5376,ORD503058,PRD0032,1,55.38,0
5377,ORD503059,PRD0002,1,582.77,0.1
5378,ORD503060,PRD0024,1,91.05,0
5379,ORD503060,PRD0007,1,40.48,0.1
5380,ORD503060,PRD0032,1,55.38,0
5381,ORD503061,PRD0040,1,389.96,0
5382,ORD503061,PRD0036,1,63.41,0
5383,ORD503062,PRD0007,2,40.48,0.15
5384,ORD503063,PRD0020,1,61.78,0.2
5385,ORD503064,PRD0031,1,51.37,0.15
5386,ORD503064,PRD0039,1,301.61,0
5387,ORD503064,PRD0013,1,291.51,0
5388,ORD503065,PRD0003,3,395.02,0
5389,ORD503065,PRD0023,1,17.37,0
5390,ORD503066,PRD0014,1,230.34,0.15
5391,ORD503067,PRD0016,1,101.17,0
5392,ORD503067,PRD0032,1,55.38,0.15
5393,ORD503067,PRD0013,1,291.51,0
5394,ORD503068,PRD0020,1,61.78,0.1
5395,ORD503068,PRD0037,3,323.55,0
5396,ORD503069,PRD0034,1,9.75,0.25
5397,ORD503070,PRD0009,1,345.4,0
5398,ORD503071,PRD0014,1,230.34,0.15
5399,ORD503071,PRD0013,1,291.51,0.15
5400,ORD503072,PRD0018,2,181.28,0.2
5401,ORD503072,PRD0012,2,436.2,0
5402,ORD503073,PRD0010,1,249.37,0
5403,ORD503073,PRD0036,1,63.41,0.1
5404,ORD503074,PRD0031,1,51.37,0.1
5405,ORD503074,PRD0039,1,301.61,0.15
5406,ORD503074,PRD0036,1,63.41,0
5407,ORD503075,PRD0031,1,51.37,0
5408,ORD503076,PRD0010,1,249.37,0.25
5409,ORD503077,PRD0030,1,75.43,0.1
5410,ORD503077,PRD0011,2,514.44,0
5411,ORD503077,PRD0009,1,345.4,0.1
5412,ORD503078,PRD0014,1,230.34,0
5413,ORD503078,PRD0027,2,119.31,0
5414,ORD503078,PRD0030,1,75.43,0.25
5415,ORD503079,PRD0031,1,51.37,0
5416,ORD503079,PRD0005,1,145.0,0
5417,ORD503079,PRD0031,1,51.37,0.1
5418,ORD503080,PRD0043,1,373.96,0
5419,ORD503080,PRD0018,1,181.28,0
5420,ORD503080,PRD0036,3,63.41,0.1
5421,ORD503080,PRD0003,1,395.02,0
5422,ORD503081,PRD0013,1,291.51,0.25
5423,ORD503082,PRD0035,1,6.99,0
5424,ORD503082,PRD0015,2,175.89,0
5425,ORD503083,PRD0035,2,6.99,0
5426,ORD503084,PRD0016,1,101.17,0.15
5427,ORD503084,PRD0018,1,181.28,0.15
5428,ORD503085,PRD0008,2,468.76,0
5429,ORD503086,PRD0007,1,40.48,0
5430,ORD503086,PRD0021,1,246.6,0.1
5431,ORD503087,PRD0013,2,291.51,0.1
5432,ORD503087,PRD0040,1,389.96,0
5433,ORD503088,PRD0041,2,83.78,0.1
5434,ORD503088,PRD0016,1,101.17,0.1
5435,ORD503088,PRD0039,1,301.61,0
5436,ORD503088,PRD0018,1,181.28,0
5437,ORD503089,PRD0003,2,395.02,0.1
5438,ORD503090,PRD0009,1,345.4,0
5439,ORD503090,PRD0003,1,395.02,0
5440,ORD503090,PRD0019,1,196.29,0
5441,ORD503091,PRD0031,1,51.37,0.2
5442,ORD503092,PRD0011,1,514.44,0
5443,ORD503093,PRD0003,1,395.02,0
5444,ORD503094,PRD0017,1,147.48,0.2
5445,ORD503094,PRD0040,1,389.96,0
5446,ORD503095,PRD0019,2,196.29,0.2
5447,ORD503095,PRD0007,1,40.48,0.25
5448,ORD503096,PRD0003,1,395.02,0.1
5449,ORD503097,PRD0041,1,83.78,0.1
5450,ORD503097,PRD0002,2,582.77,0.2
5451,ORD503097,PRD0036,1,63.41,0.2
5452,ORD503098,PRD0035,1,6.99,0.1
5453,ORD503099,PRD0023,1,17.37,0
5454,ORD503099,PRD0039,1,301.61,0.2
5455,ORD503099,PRD0041,1,83.78,0
5456,ORD503099,PRD0020,1,61.78,0
5457,ORD503100,PRD0011,1,514.44,0
5458,ORD503100,PRD0002,2,582.77,0
5459,ORD503101,PRD0011,2,514.44,0
5460,ORD503102,PRD0033,1,19.22,0
5461,ORD503102,PRD0014,2,230.34,0
5462,ORD503103,PRD0035,2,6.99,0
5463,ORD503103,PRD0002,2,582.77,0
5464,ORD503104,PRD0010,1,249.37,0
5465,ORD503105,PRD0028,1,47.66,0.15
5466,ORD503105,PRD0025,2,57.65,0
5467,ORD503106,PRD0037,1,323.55,0
5468,ORD503107,PRD0032,2,55.38,0
5469,ORD503108,PRD0014,1,230.34,0.1
5470,ORD503108,PRD0040,2,389.96,0
5471,ORD503108,PRD0031,2,51.37,0
5472,ORD503109,PRD0044,1,92.65,0
5473,ORD503109,PRD0011,2,514.44,0.1
5474,ORD503110,PRD0029,1,120.17,0
5475,ORD503111,PRD0035,1,6.99,0
5476,ORD503112,PRD0039,2,301.61,0
5477,ORD503112,PRD0010,2,249.37,0
5478,ORD503113,PRD0019,1,196.29,0.15
5479,ORD503114,PRD0042,1,190.66,0
5480,ORD503114,PRD0013,2,291.51,0
5481,ORD503115,PRD0003,1,395.02,0
5482,ORD503116,PRD0035,1,6.99,0.2
5483,ORD503117,PRD0014,2,230.34,0.1
5484,ORD503117,PRD0036,1,63.41,0
5485,ORD503118,PRD0018,1,181.28,0.1
5486,ORD503119,PRD0017,1,147.48,0.15
5487,ORD503120,PRD0009,1,345.4,0
5488,ORD503120,PRD0039,1,301.61,0
5489,ORD503121,PRD0040,1,389.96,0.1
5490,ORD503122,PRD0018,2,181.28,0
5491,ORD503123,PRD0040,1,389.96,0
5492,ORD503124,PRD0015,2,175.89,0
5493,ORD503125,PRD0039,3,301.61,0
5494,ORD503126,PRD0035,1,6.99,0
5495,ORD503127,PRD0030,2,75.43,0.25
5496,ORD503128,PRD0030,1,75.43,0
5497,ORD503129,PRD0007,1,40.48,0.15
5498,ORD503129,PRD0011,1,514.44,0
5499,ORD503129,PRD0042,1,190.66,0.1
5500,ORD503130,PRD0040,1,389.96,0.15
5501,ORD503131,PRD0026,1,51.81,0
5502,ORD503132,PRD0014,1,230.34,0
5503,ORD503132,PRD0032,2,55.38,0.2
5504,ORD503132,PRD0031,2,51.37,0.15
5505,ORD503133,PRD0042,1,190.66,0.2
5506,ORD503134,PRD0014,1,230.34,0.1
5507,ORD503135,PRD0040,2,389.96,0
5508,ORD503136,PRD0020,1,61.78,0.15
5509,ORD503137,PRD0014,1,230.34,0
5510,ORD503138,PRD0007,1,40.48,0.2
5511,ORD503138,PRD0017,3,147.48,0.1
5512,ORD503139,PRD0040,1,389.96,0
5513,ORD503139,PRD0031,1,51.37,0
5514,ORD503140,PRD0011,1,514.44,0.2
5515,ORD503140,PRD0019,3,196.29,0
5516,ORD503140,PRD0031,1,51.37,0.15
5517,ORD503141,PRD0040,1,389.96,0.15
5518,ORD503141,PRD0042,1,190.66,0.15
5519,ORD503141,PRD0012,1,436.2,0
5520,ORD503141,PRD0011,2,514.44,0
5521,ORD503142,PRD0039,1,301.61,0.15
5522,ORD503143,PRD0021,1,246.6,0
5523,ORD503144,PRD0040,1,389.96,0
5524,ORD503144,PRD0014,1,230.34,0
5525,ORD503145,PRD0031,1,51.37,0.15
5526,ORD503146,PRD0032,1,55.38,0
5527,ORD503146,PRD0031,1,51.37,0.25
5528,ORD503147,PRD0039,2,301.61,0
5529,ORD503147,PRD0016,1,101.17,0
5530,ORD503148,PRD0036,2,63.41,0
5531,ORD503148,PRD0013,1,291.51,0
5532,ORD503148,PRD0014,1,230.34,0
5533,ORD503149,PRD0044,1,92.65,0
5534,ORD503149,PRD0010,3,249.37,0.1
5535,ORD503150,PRD0028,1,47.66,0
5536,ORD503151,PRD0014,1,230.34,0
5537,ORD503151,PRD0014,3,230.34,0
5538,ORD503151,PRD0022,1,27.77,0
5539,ORD503152,PRD0037,1,323.55,0.1
5540,ORD503152,PRD0006,1,163.15,0.1
5541,ORD503153,PRD0019,3,196.29,0.25
5542,ORD503153,PRD0039,2,301.61,0
5543,ORD503153,PRD0021,2,246.6,0
5544,ORD503154,PRD0019,1,196.29,0.1
5545,ORD503155,PRD0040,2,389.96,0
5546,ORD503155,PRD0036,1,63.41,0
5547,ORD503156,PRD0030,3,75.43,0
5548,ORD503156,PRD0019,1,196.29,0
5549,ORD503157,PRD0035,1,6.99,0
5550,ORD503157,PRD0040,1,389.96,0.1
5551,ORD503158,PRD0015,1,175.89,0
5552,ORD503158,PRD0029,1,120.17,0
5553,ORD503159,PRD0009,1,345.4,0.1
5554,ORD503160,PRD0044,1,92.65,0.1
5555,ORD503161,PRD0041,3,83.78,0
5556,ORD503162,PRD0033,1,19.22,0
5557,ORD503162,PRD0003,2,395.02,0
5558,ORD503163,PRD0013,1,291.51,0.15
5559,ORD503164,PRD0035,2,6.99,0.1
5560,ORD503164,PRD0016,1,101.17,0.15
5561,ORD503164,PRD0040,2,389.96,0
5562,ORD503165,PRD0003,1,395.02,0.2
5563,ORD503165,PRD0009,1,345.4,0.15
5564,ORD503166,PRD0007,2,40.48,0
5565,ORD503167,PRD0013,2,291.51,0
5566,ORD503167,PRD0020,1,61.78,0
5567,ORD503168,PRD0007,1,40.48,0.15
5568,ORD503169,PRD0014,1,230.34,0
5569,ORD503169,PRD0025,2,57.65,0
5570,ORD503170,PRD0003,2,395.02,0.1
5571,ORD503170,PRD0017,1,147.48,0.1
5572,ORD503171,PRD0012,1,436.2,0.1
5573,ORD503172,PRD0042,2,190.66,0.15
5574,ORD503172,PRD0039,3,301.61,0
5575,ORD503173,PRD0035,1,6.99,0
5576,ORD503173,PRD0006,1,163.15,0
5577,ORD503174,PRD0041,2,83.78,0
5578,ORD503174,PRD0011,1,514.44,0.25
5579,ORD503174,PRD0041,1,83.78,0.15
5580,ORD503175,PRD0003,3,395.02,0
5581,ORD503176,PRD0028,1,47.66,0.2
5582,ORD503176,PRD0008,1,468.76,0
5583,ORD503176,PRD0020,1,61.78,0
5584,ORD503177,PRD0039,1,301.61,0.1
5585,ORD503178,PRD0039,1,301.61,0
5586,ORD503179,PRD0011,1,514.44,0.1
5587,ORD503180,PRD0006,1,163.15,0
5588,ORD503181,PRD0014,3,230.34,0
5589,ORD503182,PRD0026,1,51.81,0.2
5590,ORD503183,PRD0011,1,514.44,0.15
5591,ORD503184,PRD0027,1,119.31,0
5592,ORD503184,PRD0017,3,147.48,0.15
5593,ORD503184,PRD0011,2,514.44,0.25
5594,ORD503185,PRD0040,3,389.96,0.1
5595,ORD503186,PRD0041,1,83.78,0
5596,ORD503186,PRD0009,1,345.4,0
5597,ORD503187,PRD0031,1,51.37,0
5598,ORD503188,PRD0040,3,389.96,0
5599,ORD503189,PRD0041,1,83.78,0
5600,ORD503189,PRD0001,2,603.04,0
5601,ORD503190,PRD0024,1,91.05,0
5602,ORD503190,PRD0040,1,389.96,0.1
5603,ORD503190,PRD0028,1,47.66,0
5604,ORD503191,PRD0028,1,47.66,0.2
5605,ORD503191,PRD0035,1,6.99,0.1
5606,ORD503192,PRD0039,1,301.61,0.1
5607,ORD503192,PRD0015,2,175.89,0
5608,ORD503192,PRD0034,1,9.75,0
5609,ORD503193,PRD0040,1,389.96,0
5610,ORD503193,PRD0014,1,230.34,0
5611,ORD503194,PRD0039,2,301.61,0.1
5612,ORD503195,PRD0011,1,514.44,0
5613,ORD503195,PRD0015,1,175.89,0
5614,ORD503196,PRD0038,3,219.13,0
